simple_cleaned,Field,is_STEM,preds
Geology and Geography,Geology,True,0.5434927812802377
Geology and Geography,Geography,False,0.5434927812802377
Human Physiology,Physiology,True,0.8251288867805414
Veterinary Medicine and Surgery,Veterinary Medical Sciences,True,0.9453431184487295
Veterinary Small Animal Clinical Sciences,Veterinary Medical Sciences,True,0.9732860467654699
Agricultural and Human Sciences,,False,0.39735708255200264
Agricultural Education and Agricultural Sciences,,True,0.6676988023569528
Agriculture,,True,0.7183824061115295
"Teaching, Learning and Leadership",,False,0.014951920261251283
"Teaching, Learning and Leadership",Education Administration,False,0.014951920261251283
"Agriculture, Agribusiness, and Environmental Science",Agronomy,True,0.9401507482020325
Fisheries and Wildlife,,True,0.9985148421087299
Immunology and Molecular Microbiology,Immunology,True,0.9974838676829932
Immunology and Molecular Microbiology,Microbiology,True,0.9974838676829932
Population Health,Veterinary Medical Sciences,True,0.05215913100984513
English and Foreign Languages,English Language and Literature,False,0.004466006137517553
Consumer and Design Sciences,,False,0.026880116196429528
"Textile, Merchandising and Interiors",,False,0.011586182703234815
Design,Architecture,False,0.0021810640973914637
Plant Pathology,,True,0.9995611774313264
Business and Public Policy,Business Administration,False,0.009179432318292241
Business and Public Policy,Public Policy,False,0.009179432318292241
Acquisition Management,,False,0.006322412459814383
Business - Strategy and Environment Area,,False,0.0946199511209784
Materials Science and Chemical Engineering,Materials Engineering,True,0.9740196015751648
Materials Science and Chemical Engineering,Chemical Engineering,True,0.9740196015751648
Maritime Systems Engineering,Systems Engineering,True,0.9422629386802376
"Biostatistics, Bioinformatics and Biomathematics",Biostatistics,True,0.9959020722034442
"Biostatistics, Bioinformatics and Biomathematics",,True,0.9959020722034442
"Marine, Earth and Atmospheric Sciences",Marine Sciences,True,0.9927895581727352
"Marine, Earth and Atmospheric Sciences",Atmospheric Sciences and Meteorology,True,0.9927895581727352
"Educational Research, Leadership and Technology - Educational Technology",,False,0.11124262864498743
"Educational Research, Leadership and Technology - Educational Technology",Education Administration,False,0.11124262864498743
Neuroscience and Experimental Therapeutics,Neuroscience,True,0.9160140085674786
Neuroscience and Experimental Therapeutics,Biological Sciences,True,0.9160140085674786
"Literatures, Cultures, and Languages",Classics and Classical Languages,False,0.004437726543856141
Chemical and Petroleum Engineering,Chemical Engineering,True,0.9971643282129247
Petroleum and Geological Engineering,,True,0.9986526810185291
Petroleum Engineering at Qatar,,True,0.98822056877822
Business - Accounting Area,Accounting,False,0.005212659472888269
Banking and Finance,Finance,False,0.026486109246617272
Ecosystem Science and Management,Ecology,True,0.9950348853904577
Wildlife and Fisheries Sciences,,True,0.9987592575699372
"Rangeland, Wildlife, and Fisheries Management",,True,0.9606739129162459
Biology and Wildlife,,True,0.9972805744508235
Biology and Wildlife,Biological Sciences,True,0.9972805744508235
Forest Resources and Conservation,Forestry and Forest Resources,True,0.9871177409690514
Forest Ecology and Biogeoscience,Forestry and Forest Resources,True,0.9992694781352427
Plant and Soil Science,Plant Sciences,True,0.9987819183824712
Plant and Soil Science,Soil Science,True,0.9987819183824712
Natural Resources Management,Natural Resources,True,0.8065412671906944
Marine Biology,Marine Sciences,True,0.9998383853097221
"Recreation, Park and Tourism Sciences","Health, Physical Education, Recreation",False,0.11469144863071738
Mechanical Engineering and Materials Science,Materials Engineering,True,0.9597034888921735
Design and Environmental Analysis,,False,0.20760851962102306
International Relations,International Affairs,False,0.0024357683832272594
Technology Leadership and Communication,Communication,False,0.17818574461318187
Technology Leadership and Communication,Management,False,0.17818574461318187
Electrical and Computer Engineering,Computer Science,True,0.9805398649062305
Educational Leadership and Counseling,Counselor Education,False,0.0027515289568972997
Educational Leadership and Counseling,Education Administration,False,0.0027515289568972997
Human Development and Organizational Studies in Education,Human Development and Family Sciences,False,0.003347119537581802
Information Technology and Decision Sciences,Information Technology,True,0.6225132212998551
Leadership and Professional Studies,Counselor Education,False,0.02981249036409489
Leadership and Professional Studies,Education Administration,False,0.02981249036409489
Leadership and Professional Studies,,False,0.02981249036409489
Molecular and Cellular Medicine,Biochemistry,True,0.9996705435195237
Molecular and Cellular Medicine,Biological Sciences,True,0.9996705438899429
Pharmacy,Pharmaceutical Sciences,True,0.9324724054355904
Landscape Architecture and Urban Planning,Urban and Regional Planning,False,0.014013233193853608
Architecture and Landscape Architecture,,False,0.0361319025712854
Design and Construction,Architecture,False,0.060788401620823496
"Planning, Design, and Construction",Urban and Regional Planning,False,0.11849965033013307
Marine Sciences,Marine Sciences,True,0.9869870077662309
Psychological Science,Neuroscience,True,0.14983821312732365
Psychological Science,Psychology,False,0.14983821312732365
Psychological Science,,False,0.14983821312732365
Psychology Department,Psychology,False,0.03169138462828861
Cognitive and Learning Sciences,,True,0.5221378413662879
Kinesiology and Integrative Physiology,"Exercise Science, Kinesiology, Rehab, Health",False,0.43739658773525514
Kinesiology and Integrative Physiology,Physiology,True,0.43739658773525514
Health Promotion and Community Health Sciences,"Exercise Science, Kinesiology, Rehab, Health",False,0.12422003014364336
Health Promotion and Behavior,Public Health,False,0.016838165618102762
Agricultural Economics and Agricultural Business,Agricultural Economics,False,0.13737535498377862
Crop and Soil Environmental Science,Plant Sciences,True,0.9991952774330759
Crop and Soil Environmental Science,Soil Science,True,0.9991952774330759
Crop and Soil Environmental Science,Environmental Sciences,True,0.9991952774330759
Crop and Soil Environmental Science,Plant Pathology,True,0.9991952774330759
Crop and Soil Environmental Science,Agronomy,True,0.9991952774330759
Crop and Soil Environmental Science,Horticulture,True,0.999195276739103
"Crop, Soil, and Environmental Sciences",Soil Science,True,0.9982615247599587
"Crop, Soil, and Environmental Sciences",Agronomy,True,0.9982615247599587
"Crop, Soil, and Environmental Sciences",Environmental Sciences,True,0.9982615247599587
Nutrition and Food Science,Food Science,True,0.4761568020725428
Nutrition and Food Science,Nutrition Sciences,False,0.4761568020725428
Decision and Technology Analytics,,False,0.5125663955655748
Decision and Information Science,Management Information Systems,False,0.23600189524299364
Kinesiology and Sport Management,"Exercise Science, Kinesiology, Rehab, Health",False,0.006263470960719303
"Kinesiology, Health Promotion and Recreation","Exercise Science, Kinesiology, Rehab, Health",False,0.003251667581730344
Sociology Program,Sociology,False,0.012670000848946816
Political Science Program,Political Science,False,0.014918920325252166
"Ocean, Earth and Atmospheric Sciences",Marine Sciences,True,0.976131835858323
"Ocean, Earth and Atmospheric Sciences",,True,0.976131835858323
"Ocean, Earth and Atmospheric Sciences",Atmospheric Sciences and Meteorology,True,0.976131835858323
Earth and Atmospheric Science,Geology,True,0.86853983111054
Earth and Atmospheric Science,Atmospheric Sciences and Meteorology,True,0.86853983111054
Geography and Earth Sciences,Geography,False,0.34250230424064004
Geography and Earth Sciences,Geology,True,0.34250230424064004
"Tourism, Conventions and Event Management",,False,0.0022999425723175234
Educational and Clinical Studies,Education Administration,False,0.06026940919552458
"Early Childhood, Multilingual, and Special Education",Special Education,False,0.0031455734013296987
"Early Childhood, Multilingual, and Special Education",,False,0.0031455734013296987
Secondary Education,,False,0.002205718875727171
Veterinary Physiology and Pharmacology,Veterinary Medical Sciences,True,0.9963591295949155
"Clinical Studies, Department of (New Bolton Center)",Veterinary Medical Sciences,True,0.7881238828008803
"Teaching, Learning and Curriculum Studies",Curriculum and Instruction,False,0.01704239118689676
"Teaching, Learning and Curriculum Studies",,False,0.01704239118689676
Biological Chemistry,,True,0.9938903123650966
"Civil, Environmental and Ocean Engineering",Civil Engineering,True,0.9879666419141715
"Civil, Environmental and Ocean Engineering",Environmental Engineering,True,0.9879666419141715
Horticultural Sciences,Horticulture,True,0.9782107709795846
Plant Biology and Pathology,,True,0.9995590799917784
Plant Biology and Pathology,Plant Pathology,True,0.9995590799917784
"Health Policy, Management and Leadership",,False,0.004124158376818733
"Management, Policy and Community Health",Public Policy,False,0.011437222224225715
"Management, Policy and Community Health",Public Health,False,0.011437222224225715
History and Philosophy,Philosophy,False,0.001547118693404429
History and Philosophy,History,False,0.001547118693404429
Environmental and Molecular Toxicology,,True,0.9959166350307159
Veterinary Integrative Biosciences,Veterinary Medical Sciences,True,0.9942668502608318
Neurology,Neuroscience,True,0.932151985816299
Population Medicine and Diagnostic Sciences,Veterinary Medical Sciences,True,0.8931160236324253
Molecular Biosciences and Bioengineering,Molecular Biology,True,0.9969206405015093
Molecular Biosciences and Bioengineering,Agricultural Engineering,True,0.9969206405015093
Epidemiology,Biostatistics,True,0.9940711939660394
"Agricultural Leadership, Education, and Communication",,False,0.279996867988232
Animal and Dairy Science,Animal Sciences,True,0.9447687922312786
Industrial Engineering and Management,Systems Engineering,True,0.9322446153891878
Industrial Engineering and Management,Industrial Engineering,True,0.9322447474141746
"Management, Drucker School of",Management,False,0.002544064479246439
"Engineering Management, Information and Systems",Operations Research,True,0.9601999765145657
"Engineering Management, Information and Systems",Systems Engineering,True,0.960200020208687
"Engineering Management, Information and Systems",Industrial Engineering,True,0.9601999765145657
NanoMedicine and Biomedical Engineering,Biomedical Engineering,True,0.9658116257265104
Biology and Microbiology,Microbiology,True,0.9934862564988475
Biology and Microbiology,Biological Sciences,True,0.9934862564988475
Veterinary Large Animal Clinical Sciences,Veterinary Medical Sciences,True,0.9931258236875058
Small Animal Medicine and Surgery,Veterinary Medical Sciences,True,0.9497269530235453
"Media and Culture, Robertson School of",Mass Communications and Media Studies,False,0.011561059172840737
"Gender, Sexuality, and Women's Studies",Gender Studies,False,0.00013790532192928685
Health Management & Informatics,,False,0.15207073638294308
Biological and Environmental Sciences,Biological Sciences,True,0.9666770177279302
Biological and Environmental Sciences,Environmental Sciences,True,0.9666769436004131
Biological and Health Sciences,Biological Sciences,True,0.7796238009129828
Biological and Health Sciences,Communication Disorders and Sciences,False,0.7796231978480372
Agricultural Education and Communication,Communication,False,0.267937433839852
Mechanical Engineering,Materials Engineering,True,0.9638234809285962
"Biomedical Engineering, Chemistry and Biological Sciences",Biomedical Engineering,True,0.9540598070553072
"Biomedical Engineering, Chemistry and Biological Sciences",Chemistry,True,0.9540598070553072
Marine Engineering Technology,Civil Engineering,True,0.9665160520051052
Maritime Administration,Business Administration,False,0.2569863512427607
Pathology and Laboratory Medicine,Biological Sciences,True,0.9791213109311911
Biomedical Engineering and Mechanics,Biomedical Engineering,True,0.9672046397224573
Specialized Education Services,,False,0.004152987162247098
"Education, Health and Behavior Studies",Education,False,0.005891994870982915
"Education, Health and Behavior Studies",Educational Psychology,False,0.005891994870982915
"Teaching, Leadership and Professional Practice",Education Administration,False,0.00836260789651792
"Teaching, Leadership and Professional Practice",Education,False,0.00836260789651792
Educational Foundation & Research,,False,0.01849793399095477
"Mathematics, Science, and Instructional Technology Education",,False,0.059290266492285505
"Literacy Studies, English Education, and History Education",,False,0.007680908430145525
Electrical and Biomedical Engineering,Electrical Engineering,True,0.9655259371682687
Electrical and Biomedical Engineering,Biomedical Engineering,True,0.9655259371682687
Aerospace and Mechanical Engineering,Mechanical Engineering,True,0.9593962858239955
Aerospace and Mechanical Engineering,Aerospace Engineering,True,0.9593962858239955
"Information Systems, Statistics and Management Science",Information Technology,True,0.7762052370874629
Biological and Health Systems Engineering,Biomedical Engineering,True,0.9376596956013031
Biological and Health Systems Engineering,Agricultural Engineering,True,0.9376596956013031
Soil and Water Systems,Agronomy,True,0.9952295003675216
Soil and Water Systems,Soil Science,True,0.9952295003675216
Journalism and Mass Communications,Mass Communications and Media Studies,False,0.0006825076295263165
Journalism and New Media,Mass Communications and Media Studies,False,0.0023009768783264785
"Business, Grossman School of",Business Administration,False,0.10567489556295895
Management and IR,Management,False,0.010559317145442055
Mechanical and Energy Engineering,Mechanical Engineering,True,0.9880469067563766
Mechanical and Aerospace Engineering,Materials Engineering,True,0.9346561486533551
Science and Technology In Society,History,False,0.24293506821671196
Food and Animal Science,Animal Sciences,True,0.9658926982972511
Food and Animal Science,Food Science,True,0.9658926982972511
Plant Pathology,Plant Sciences,True,0.9995611774313264
Plant Pathology,Entomology,True,0.9995611774313264
Theatre Arts,"Theatre Literature, History and Criticism",False,0.014074801992539954
"Theatre and Film, Johnny Carson School of",Mass Communications and Media Studies,False,0.09119333433427716
"Planning and Public Policy, Edward J. Bloustein School of",Urban and Regional Planning,False,0.007887558440033384
"Planning and Public Policy, Edward J. Bloustein School of",Public Policy,False,0.007887558440033384
"Management, Lally School of",Management,False,0.00869440418775564
Family Science,,False,0.09554018442119365
Professional Psychology,Psychology,False,0.0025220277954227494
"Art, Graphic Design and Art History",Art History and Criticism,False,0.0015274771344078847
Art,"Theatre Literature, History and Criticism",False,0.0011851302719467734
Design,Communication,False,0.0021810640973914637
Business Information Technology,Operations Research,True,0.4358961825680697
Business Information Technology,Management Information Systems,False,0.4358961825680697
"Engineering Systems and Environment,  Department of",,True,0.9859979074825812
"Apparel, Housing and Resource Management",,False,0.00037734056070799955
Integrative Biology,Evolutionary Biology,True,0.9857847692782704
Integrative Biology,Molecular Biology,True,0.9857847692782704
Integrative Biology,Genetics,True,0.9857847692782704
Integrative Biology,Cell Biology,True,0.9857847692782704
Operations Research,Operations Research,True,0.30473675889267915
"Human Nutrition, Foods and Exercise",Nutrition Sciences,False,0.04776469700495238
"Human Nutrition, Foods and Exercise",Food Science,True,0.04776469700495238
"Human Nutrition, Foods and Exercise","Exercise Science, Kinesiology, Rehab, Health",False,0.04776469700495238
"Landscape Architecture, Program In",,False,0.13462947366107583
"Global Animal Health, Paul G. Allen School for",Veterinary Medical Sciences,True,0.6864361056279261
Pharmacy and Pharmaceutical Sciences,Pharmaceutical Sciences,True,0.9986045253740116
Pharmacy and Pharmaceutical Sciences,Pharmacy,True,0.9986045253740116
Allied Health,,False,0.0460765163363641
"Health Promotion, Social and Behavioral Health","Exercise Science, Kinesiology, Rehab, Health",False,0.018752877015716846
Physiological Sciences,Veterinary Medical Sciences,True,0.970031391207919
Geology and Environmental Geosciences,Geology,True,0.9671175206403451
Geology and Environmental Geosciences,Environmental Sciences,True,0.9671175206403451
Applied Information Technology,Information Technology,True,0.7906637297740724
"Polytechnic School, The - Engineering Faculty, general",,True,0.9717596172763894
Systems Engineering,Systems Engineering,True,0.9285842357937606
Culinary Arts and Food Sciences,Food Science,True,0.7181629571051074
Biological and Environmental Engineering,Environmental Engineering,True,0.9844099977041058
Biological and Environmental Engineering,Agricultural Engineering,True,0.9844099977041058
Regenerative Medicine and Cell Biology,Cell Biology,True,0.9971337187011773
Regenerative Medicine and Cell Biology,Anatomy,True,0.9971337187011773
Regenerative Medicine and Cell Biology,,True,0.9971337187011773
Geographic and Atmospheric Sciences,Atmospheric Sciences and Meteorology,True,0.23555567008868197
Geographic and Atmospheric Sciences,Geography,False,0.23555567008868197
World Studies,,False,0.004671488791482216
Psychology - Behavioral Neurobiology,Neuroscience,True,0.6782039932254758
"Cell, Developmental, and Integrative Biology",Cell Biology,True,0.9888106032611615
"Cell, Developmental, and Integrative Biology",,True,0.9888106032611615
"Accounting, Economics and Finance",Finance,False,0.008056091750417212
"Accounting, Economics and Finance",Accounting,False,0.008056091750417212
"Accounting, Economics and Finance",Economics,False,0.008056091750417212
Foreign Languages,,False,0.0007177067763892433
Literature,Comparative Literature,False,0.007978364886789819
"Molecular Sciences, School of - Chemistry Faculty",Chemistry,True,0.98127528097961
"Molecular Sciences, School of - Chemistry Faculty",Biochemistry,True,0.98127528097961
Fisheries and Wildlife Science,,True,0.9991641945619538
"Animal, Rangeland, and Wildlife Sciences",,True,0.971204998256801
"Animal, Rangeland, and Wildlife Sciences",Animal Sciences,True,0.971204998256801
Mining and Minerals Engineering,,True,0.9800119866297352
Forest Resources and Environmental Conservation,Forestry and Forest Resources,True,0.9862480494487338
Sustainable Biomaterials,Natural Resources,True,0.9879284136325504
Sustainable Biomaterials,Forestry and Forest Resources,True,0.9879284136325504
Forestry,Forestry and Forest Resources,True,0.9960158193026676
Packaging Science,,False,0.7982888414957172
Building Construction,,False,0.3431729168567114
Film and Media Studies,Art History and Criticism,False,0.00535639695470904
Occupational and Environmental Health,"Exercise Science, Kinesiology, Rehab, Health",False,0.009626221616067611
Occupational and Environmental Health,Environmental Health Sciences,False,0.009626221616067611
Human Genetics,Genetics,True,0.913971666406962
Epidemiology and Biostatistics,Epidemiology,True,0.9940544260835582
Biostatistics and Computational Biology,,True,0.9989802744451117
Biostatistics and Computational Biology,Biostatistics,True,0.9989802744451117
Biology,Ecology,True,0.9695648925731627
Biology,Evolutionary Biology,True,0.9695648925731627
Biology,Microbiology,True,0.9695648925731627
Biology,Cell Biology,True,0.9695648925731627
Biology,Molecular Biology,True,0.9695648925731627
Global Community Health and Behavioral Sciences,Epidemiology,True,0.4646150685647618
Mental Health,Public Health,False,0.03853268496036838
"Health, Behavior and Society","Exercise Science, Kinesiology, Rehab, Health",False,0.009278164617485957
"Health, Behavior and Society",Public Health,False,0.009278164617485957
"Health Policy, Management and Behavior",Public Health,False,0.006681284640229076
Health Outcomes and Policy,,False,0.21664674556629912
Prevention and Community Health,Public Health,False,0.10504544460413337
Epidemiology of Microbial Diseases,Epidemiology,True,0.9993206655978579
Biobehavioral and Health Sciences,Public Health,False,0.16489225624044368
Environmental and Global Health,Environmental Health Sciences,False,0.14382169947391837
Environmental and Global Health,Public Health,False,0.14382169947391837
Russian and East Asian Languages and Cultures (REALC),Asian Languages,False,0.0009914871908044763
Russian and East Asian Languages and Cultures (REALC),Slavic Languages and Literatures,False,0.0009914871908044763
Theology/Religion,Theological Studies,False,0.0005204291610391191
Theology/Religion,Religious Studies,False,0.0005204291610391191
Divinity,Religious Studies,False,0.008758324072708549
Intercultural Studies,Religious Studies,False,0.0002070726167658906
Modern Languages and Literatures,Spanish Language and Literature,False,0.0033767870344626597
Modern Languages and Literatures,French Language and Literature,False,0.0033767870344626597
Dental Medicine-Oral Biology,,True,0.9763591513914257
Molecular and Cellular Oncology,,True,0.9985254067315363
Judaic Studies,,False,0.0005311477864580968
Math and Computer Sciences,Computer Science,True,0.9651632182309096
Math and Computer Sciences,Mathematics,True,0.9651632182309096
"Mathematics, Applied Mathematics and Statistics",Mathematics,True,0.9856350467092183
"Mathematics, Applied Mathematics and Statistics",Statistics,True,0.9856350467092183
Computing Security,Computer Science,True,0.7923626053670804
"Computing, Informatics and Decision Systems Engineering, School of - Software Engineering Faculty",Computer Engineering,True,0.9971041583862515
Polytechnic School,,True,0.7031108545887708
"Computing, Informatics and Decision Systems Engineering, School of - Industrial Engineering Faculty",Industrial Engineering,True,0.9988043824518099
"Health Solutions, College of - Population Health",Public Health,False,0.11517571100746611
Environmental Engineering Sciences,Environmental Engineering,True,0.9350376536879906
"Engineering of Matter, Transport and Energy, School for - Chemical Engineering Faculty",Chemical Engineering,True,0.9918409011902878
Earth and Environmental Science Department,Geology,True,0.9849209348726623
Earth and Environmental Science Department,Environmental Sciences,True,0.9849209348726623
Geography and Planning,Geography,False,0.011147772825466739
Geography and Planning,Urban and Regional Planning,False,0.011147772825466739
Education Studies,Curriculum and Instruction,False,0.0037197986669547023
Child and Family Development,,False,0.010492319499673294
American Indian Studies Program,,False,0.007349339904270618
Native American Studies,,False,0.000796269608937756
Genome Sciences,Genetics,True,0.9426972185107723
Genome Sciences,,True,0.9426972185107723
"Historical, Philosophical and Religious Studies, School of - History Faculty",History,False,0.004950700433277535
"Historical, Philosophical and Religious Studies, School of - Philosophy Faculty",Philosophy,False,0.006799697759338535
Mathematical and Natural Sciences,Mathematics,True,0.9582131787599533
Mathematical and Natural Sciences,Biological Sciences,True,0.9582131787599533
"Behavioral Health, Faculty of",,False,0.017840844807514147
Applied Sciences and Mathematics,,True,0.8639081861730329
"Integrative Sciences and Arts - Mathematics and Sciences Faculty, general",Mathematics,True,0.8429375463758515
"Organizational Leadership, Policy, and Development",Education Administration,False,0.006258713659363613
Geography,Atmospheric Sciences and Meteorology,True,0.04617387030806774
Geography,,True,0.04617387030806774
Development Sociology,Sociology,False,0.006712206423273989
"Historical, Philosophical and Religious Studies, School of - Religious Studies  Faculty",Religious Studies,False,0.0017714161382999419
Nursing and Health Innovation,Nursing,False,0.024095818906390568
Counseling and Clinical Psychology,,False,0.0013332366972780845
"Languages and Cultures, Faculty of",,False,0.06515494837815924
Integrative Sciences and Arts - Leadership and Integrative Studies Faculty,Education Administration,False,0.08418411940510204
Teacher Preparation,Curriculum and Instruction,False,0.010506244373303908
Human Development and Organizational Studies in Education - Research and Evaluation Methodology,,False,0.005610954870672804
"Individual, Family and Community Education",,False,0.0040750240505924755
Operations and Information Systems,Operations Research,True,0.9061602938337922
Operations and Information Systems,Management Information Systems,False,0.9061602938337922
Financial Management,Finance,False,0.008442668564704136
Public Affairs and Security Studies,Public Administration,False,0.006738595422464846
Public Affairs and Security Studies,Public Policy,False,0.006738595422464846
"Health,Physical Education and Recreation","Health, Physical Education, Recreation",False,0.004347531996095369
Supply Chain Management,Marketing,False,0.017717918961313472
"Justice, Law and Criminology",Criminal Justice and Criminology,False,0.03580033990908722
Culture and Communication,Communication,False,0.0002894322093217842
Criminology & Justice Studies,Criminal Justice and Criminology,False,0.08816354123168102
Technological Entrepreneurship and Innovation Management,,False,0.037882425273724804
"Agribusiness and Resource Management, Morrison School of",Business Administration,False,0.11671834600786062
"Agribusiness and Resource Management, Morrison School of",Management,False,0.11671834600786062
Real Estate and Urban Land Economics,,False,0.0024108656649841622
Legal Studies and Business Ethics,Philosophy,False,0.01217955553164288
Business,,False,0.0025240532618787887
"Language, Literacy and Intercultural Studies",Education,False,0.0024512985529268273
Health Studies,"Health, Physical Education, Recreation",False,0.04801622472375977
"Health Solutions, College of - Kinesiology, Sports and Exercise Science","Exercise Science, Kinesiology, Rehab, Health",False,0.08022443925017111
Family and Community Health Nursing,Nursing,False,0.006440660392027958
Mathematics and Applied Mathematics,,True,0.8940851474219291
Mathematics and Applied Mathematics,Mathematics,True,0.8940851474219291
Math and Statistics,Mathematics,True,0.980574413396738
Math and Statistics,Statistics,True,0.980574413396738
Infectious Diseases and Pathology,Veterinary Medical Sciences,True,0.9974567599937231
Infectious Diseases and Pathology,Pathology,True,0.9974567599937231
"Study of Biological Complexity, Center for the",,True,0.9989678895254288
Mathematics and Science Education,,False,0.1926356024709611
Biology and Ecology,Ecology,True,0.9979658234965851
Biology and Ecology,Biological Sciences,True,0.997965827880724
Modern Languages and Comparative Literature,Comparative Literature,False,0.0065778308619983085
BioHealth Informatics,Information Science,True,0.8826725973621492
BioHealth Informatics,,True,0.8826725973621492
BioHealth Informatics,Information Technology,True,0.8826725973621492
Family Medicine,Public Health,False,0.18505478139456033
Communication Studies,"Theatre Literature, History and Criticism",False,0.001670218489360174
"Race, Ethnicity, Gender and Sexuality Studies",Gender Studies,False,0.0027241519528123613
Marine and Environmental Affairs,Marine Sciences,True,0.9674526315739918
Marine and Environmental Affairs,Environmental Sciences,True,0.9674526315739918
"Science, Mathematics and Social Science, Faculty of",,False,0.3912032382208248
Philosophy Department,Philosophy,False,0.04256198956834645
Agribusiness and Applied Economics,,False,0.12851311977569974
Agribusiness and Applied Economics,Agricultural Economics,False,0.12851311977569974
"Agribusiness, Morrison School of",,False,0.18516941770234824
Accounting Group (CoBA),Accounting,False,0.016368516009452192
"Theatre, Film, and Digital Production,  Department of","Theatre Literature, History and Criticism",False,0.18574758499333804
"Marketing, Information Systems, Information Assurance and Operations Management",Management Information Systems,False,0.13945435722305657
"Marketing, Information Systems, Information Assurance and Operations Management",Marketing,False,0.13945435722305657
"Sociology, Anthropology, and Social Work",Anthropology,False,0.003279386295481646
"Sociology, Anthropology, and Social Work",Sociology,False,0.003279386295481646
"Sociology, Anthropology, and Social Work",Social Work,False,0.003279386295481646
Pharmaceutical Sciences,Pharmacology,True,0.9960840100362176
"Land, Air and Water Resources",Natural Resources,True,0.9841261582558858
"Land, Air and Water Resources",Environmental Sciences,True,0.9841261582558858
Agricultural Economics and Agribusiness,Agricultural Economics,False,0.13640299892289387
"Civil, Environmental and Infrastructure Engineering",Civil Engineering,True,0.9878705271940355
"Civil, Environmental and Infrastructure Engineering",Environmental Engineering,True,0.9878705271940355
Civil and Environmental Engineering and Engineering Mechanics,,True,0.9658524920565709
Civil and Environmental Engineering and Engineering Mechanics,Civil Engineering,True,0.9658524920565709
Civil and Environmental Engineering and Engineering Mechanics,Environmental Engineering,True,0.9658524920565709
Construction Management,Industrial Engineering,True,0.554261015978495
"Environmental, Agricultural and Occupational Health",Environmental Health Sciences,False,0.17651719031879723
Psychological and Quantitative Foundations,,False,0.04315925413701531
"Ethnic Studies, Institute for",,False,0.028560919637369758
Pharmacology and Experimental Neuroscience,Pharmaceutical Sciences,True,0.9956552371738114
Pharmacology and Experimental Neuroscience,Pharmacology,True,0.9956552371738114
Pharmacology and Experimental Neuroscience,Neuroscience,True,0.9956552371738114
Environmental Studies Program,Environmental Sciences,True,0.6554409555849448
"Ecology, Evolution and Behavior",Evolutionary Biology,True,0.9792068234352488
"Ecology, Evolution and Behavior",Ecology,True,0.9792068234352488
Nutrition and Health Sciences,Nutrition Sciences,False,0.11462438346312147
"Teaching, Learning and Teacher Education",,False,0.0038903767671483744
Anthropology,Geography,False,0.01154747460669666
Geosciences,Geography,False,0.8622700215335095
Mathematical Sciences,,False,0.9518481923651212
Mathematical Sciences,Statistics,True,0.9518481923651212
"Accountancy, Turner School of",Accounting,False,0.06237079529628544
Pathology and Microbiology,Microbiology,True,0.9993380339959197
Pathology and Microbiology,Pathology,True,0.9993380339959197
Agronomy and Plant Genetics,Plant Sciences,True,0.9981873848321721
Agronomy and Plant Genetics,Agronomy,True,0.9981873848321721
"Plants, Soils and Climate",Soil Science,True,0.9995720472538749
"Plants, Soils and Climate",Plant Sciences,True,0.9995720472538749
"Plants, Soils and Climate",Atmospheric Sciences and Meteorology,True,0.9995720472538749
Landscape Architecture Program,,False,0.38550426985706915
"Child, Youth and Family Studies",Human Development and Family Sciences,False,0.004300071433814616
Veterinary Microbiology and Pathology,Veterinary Medical Sciences,True,0.9985199250597203
Molecular Virology and Microbiology,Microbiology,True,0.9993954317023214
Agricultural and Extension Education and Evaluation,,True,0.7761009421138408
Mechanical and Aerospace Engineering,Civil Engineering,True,0.9346559101724369
Chemical Engineering,Biomedical Engineering,True,0.9844134272248501
Applied Physical Sciences,,True,0.8863683917026943
Systems Science and Industrial Engineering,Systems Engineering,True,0.9685085992413944
Systems Science and Industrial Engineering,Industrial Engineering,True,0.9685085992413944
Physics and Optical Science,Physics,True,0.9094822508273429
Physics and Optical Science,,True,0.9094822508273429
Mining and Metallurgical Engineering,,True,0.9821720330604041
"Textiles, Merchandising, and Fashion Design",,False,0.005883530917183429
Modern Languages and Literatures,,False,0.0033767870344626597
Teaching and Curriculum Leadership,Education Administration,False,0.010297603822552875
Teaching and Curriculum Leadership,Curriculum and Instruction,False,0.010297603822552875
Educational Theory and Practice,Curriculum and Instruction,False,0.0003034614502211104
Educational Theory and Practice,Education,False,0.0003034614502211104
Educational Theory and Practice,,False,0.0003034614502211104
Molecular and Structural Biochemistry,Biochemistry,True,0.9987065038791801
Classics and Religious Studies,Classics and Classical Languages,False,0.000175104597381619
Classics and Religious Studies,Religious Studies,False,0.000175104597381619
Geography SNR,Geography,False,0.013004008374585202
Applied Statistics and Operations Research,Operations Research,True,0.8923507632208514
Applied Statistics and Operations Research,Statistics,True,0.8923507632208514
Management,Marketing,False,0.0011393285683098464
Business and Information Technology,Business Administration,False,0.24908066883453278
Business and Information Technology,Management Information Systems,False,0.24908066883453278
Marketing and Management,Management,False,0.0016666202005143928
Marketing and Management,Marketing,False,0.0016666202005143928
Computer Information Systems and Quantitative Methods,Computer Science,True,0.7494857170418461
Computer Information Systems and Quantitative Methods,Information Technology,True,0.7494858983993815
"Educational Foundations, Leadership and Technology",,False,0.013491963872168677
"Educational Foundations, Leadership and Technology",Education Administration,False,0.013491963872168677
Justice Sciences,Criminal Justice and Criminology,False,0.03814616910204062
